"PS-4","Ghulam Mustafa Bhambhro","Independent","15"
"PS-4","Hussain Dino","Sindh Taraqi Passand Party (STP)","8"
"PS-4","Jawed Ali Odhano","Independent","6"
"PS-4","Manzoor Ahmed Bhatti","Independent","8"
"PS-4","Mohsin Abbas Shah","Independent","23"
"PS-4","Mubeen Ahmed Abbasi","Independent","25"
"PS-4","Muhammad Haroon","Independent","65"
"PS-4","Mukhatiar Hussain","Islami Tehreek Pakistan","13"
"PS-4","Niaz Mohammad","Independent","17"
"PS-4","Riaz Ahmed","Independent","55"
"PS-4","Rizwan Ahmed","Muttahida Qaumi Movement Pakistan","859"
"PS-4","Shaman Ali Meerali","Independent","86"
"PS-4","Syed Awais Qadir Shah","Pakistan Peoples Party Parliamentarians","45318"
"PS-4","Syed Ghulam Mardan Alies Zahid Hussain Shah","Pakistan Muslim League (F)","29983"
"PS-4","Yar Mohammad Shaikh","Independent","12"
"PS-4","Zaheer Mohammad","Pakistan Tehreek-e-Insaf","471"
"PS-5","Abdul Haque Alias Mian Mitha","Independent","19"
"PS-5","Abdul Majeed Memon Advocate","Independent","4"
"PS-5","Abdul Razzaque Shar","Independent","601"
"PS-5","Abdul Wahab","Independent","106"
"PS-5","Abdul Wahab Shar","Sindh United Party","88"
"PS-5","Afzal Haque Alias Shabir Ahmed","Independent","87"
"PS-5","Ahmed Bux Solangi","Independent","880"
"PS-5","Allah Warrayo","Independent","269"
"PS-5","Bashir Ahmed Mirani","Independent","23"
"PS-5","Farhad Hussain Son of Aijaz Hussain Alias Lal","Independent","10"
"PS-5","Ghulam Ali Abbas Chachar","Independent","143"
"PS-5","Hassan Ali Khan","Independent","39"
"PS-5","Imdad Ali Dahar","Independent","1059"
"PS-5","Jam Abdul Rauf","Independent","43"
"PS-5","Jam Maqbool Ahmed Khan Dahar","Independent","2825"
"PS-5","Jam Mehtab Hussain Dahar","Pakistan Peoples Party Parliamentarians","34158"
"PS-5","Mian Rafique Ahmed","Independent","8653"
"PS-5","Mohammad Chuttal Khan","Independent","105"
"PS-5","Molvi Bashir Ahmed Shar","Jamiat Ulama-e-Islam (F)","27"
"PS-5","Moulana Mohammad Yousif Mazari","Jamaat-e-Islami Pakistan","98"
"PS-5","Mushtaque Ahmed Khan","Independent","24"
"PS-5","Sardar Ali Nawaz KHan Supio","Pak Muslim Alliance","224"
"PS-5","Shahab Hussain","Independent","47"
"PS-5","SHAHRAYAR KHAN SHAR","National Peoples Party","27605"
"PS-5","Syed Shahid Hussain Shah","Muttahida Qaumi Movement Pakistan","289"
"PS-5","Waseem Ahmed Shah","Independent","18"
"PS-5","Zulfiqar Ali Rind","All Pakistan Muslim League","39"
"PS-6","Ali Nawaz Khan Mahar","Pakistan Peoples Party Parliamentarians","53989"
"PS-6","Haji Khan Mahar","Independent","351"
"PS-6","Hakim Ali","Pakistan Falah Party","46"
"PS-6","Jam Asif Razaque Khan Dharejo","Independent","15"
"PS-6","Jam Saifullah Khan Dharejo","Independent","27"
"PS-6","Lal Bux","Independent","631"
"PS-6","Mehrab Ali Gadani","Jamaat-e-Islami Pakistan","50"
"PS-6","Moulana Abdul Qayoom Halijivi","Jamiat Ulama-e-Islam (F)","16180"
"PS-6","Muhammad Yaseen","Independent","36"
"PS-6","Syed Jamal Shah","Independent","70"
"PS-6","Syed Mohammad Moosa Shah","Independent","20"
"PS-6","Syed Sirajuddin Shah","Independent","178"
"PS-6","Wazeer Ahmed","Muttahida Qaumi Movement Pakistan","861"
"PS-7","Abdul Bari Pitafi","Independent","18"
"PS-7","Afzal Haque alias Shabir Ahmed","Independent","250"
"PS-7","Ahmed Ali Khan Pitafi","Pakistan Peoples Party Parliamentarians","40824"
"PS-7","Allah Wassayo Mangrio","Independent","27"
"PS-7","Amjad Hussain alias Sardar Akbar Khan Shar","Independent","3"
"PS-7","Dr Zaffar Ali Bhutto","Independent","20"
"PS-7","Faqir Abdul Khalique","Pakistan Muslim League (F)","39444"
"PS-7","Ghulam Mohammad Masahib Iqbal Ahmed","Independent","3"
"PS-7","Jam Abdul Fattah Samejo Advocate","Sindh Taraqi Passand Party (STP)","34"
"PS-7","Jam Waseem Ahmed","Independent","4611"
"PS-7","Lachman Dass alias Sachal Nehal","Independent","29"
"PS-7","Mian Abdul Malik","Independent","330"
"PS-7","Mir Mohammad Malik Bhai","Muttahida Qaumi Movement Pakistan","1002"
"PS-7","Mohammad Mithan Khan Soomro","Independent","76"
"PS-7","Mohammad Sadique Laghari","Independent","101"
"PS-7","Mohammad Zeeshan","Jamaat-e-Islami Pakistan","203"
"PS-7","Molvi Mohammad Bachal Khuhawar","Jamiat Ulama-e-Islam (F)","26"
"PS-7","Mst Irshad Khatoon Domki","Pakistan Peoples Party (Shaheed Bhutto)","97"
"PS-7","Nand Lal","Independent","63"
"PS-7","Qalandar Bux","Awami National Party","114"
"PS-7","Ramesh Kumar","Independent","270"
"PS-7","Sabia Khatoon","Independent","166"
"PS-7","Sadda Hussain Lashari","Majlis-e-Wahdat-e-Muslimeen Pakistan","98"
"PS-7","Shamasuddin Kobhar","Independent","42"
"PS-7","Ubedullah Laghari","Independent","33"
"PS-7","Youhana Younis Bhai","Independent","196"
"PS-8","Abdul Qadir","Jamaat-e-Islami Pakistan","120"
"PS-8","Abdul Razaque","Independent","223"
"PS-8","Akbar Ali Khan alias Rizwan Ali","Independent","196"
"PS-8","Ali Gohar Khan Mahar","Independent","17"
"PS-8","Amanullah","Independent","42"
"PS-8","Asif Ali","Independent","24"
"PS-8","Haji Khan Mahar","Independent","38"
"PS-8","Islam Khan","Muttahida Qaumi Movement Pakistan","536"
"PS-8","Jalal Bozdar","Pakistan Peoples Party (Shaheed Bhutto)","182"
"PS-8","Nabi Bux Bozdar","Independent","59"
"PS-8","Sardar Muhammad Bakhsh Khan Mahar","Pakistan Peoples Party Parliamentarians","61714"
"PS-8","Sardar Mumtaz Ali Khan Pitafi","Independent","5"
"PS-8","Sikandar Ali","Independent","11"
"PS-8","Syed Gulbahar Shah","Independent","228"
"PS-8","Zaheeruddin Babar Ali Lund","Pakistan Muslim League (F)","21150"
"PS-9","AGHA IMTIAZ ALI KHAN","Pakistan Muslim League (N)","1698"
"PS-9","AGHA MASIHUDDIN KHAN DURANI","Independent","412"
"PS-9","AGHA RAFIUDDIN KHAN DURANI","Independent","114"
"PS-9","AGHA SHUJAUDDIN KHAN DURANI","Independent","353"
"PS-9","Agha Siraj Khan Durani","Millat Party","0"
"PS-9","AGHA SIRAJ KHAN DURANI","Pakistan Peoples Party Parliamentarians","32993"
"PS-9","FAYAZ AHMED MAGSI","Independent","67"
"PS-9","ISRAR AHMED KAKHRANI","Independent","90"
"PS-9","KALEEMULLAH JAFFERI","Independent","19"
"PS-9","MASTI KHAN DAL","Independent","165"
"PS-9","MOULANA ILLAHI BUX BROHI","Jamiat Ulama-e-Islam (F)","1917"
"PS-9","MUHAMMAD ALEEM","Awami National Party","203"
"PS-9","MUHAMMAD AZAM BROHI","Pakistan Tehreek-e-Insaf","285"
"PS-9","MUHAMMAD RAHIM","Muttahida Qaumi Movement Pakistan","252"
"PS-9","NAJAF ALI KHAN KAMARIO","Independent","316"
"PS-9","ZULFIQAR ALI KAMARIO","Pakistan Muslim League (F)","31264"
"PS-10","ABID HUSSAIN BHAYO","Independent","36"
"PS-10","AGHA RAFIUDDIN KHAN DURANI","Independent","65"
"PS-10","AGHA SHUJAUDDIN KHAN DURANI","Independent","136"
"PS-10","JAHANGIR MAHAR","Independent","424"
"PS-10","KAMRAN MAHAR","Pakistan Peoples Party Parliamentarians","9927"
"PS-10","MOULANA ABDULLAH MAHAR","Jamiat Ulama-e-Islam (F)","5865"
"PS-10","MUHAMMAD SHAHARYAR KHAN MAHAR","Pakistan Muslim League (F)","47690"
"PS-10","MUSHTAQUE AHMED ALIAS GHULAM MUSTAFA KHOSO","Muttahida Qaumi Movement Pakistan","344"
"PS-11","AGHA SALAHUDDIN","Independent","239"
"PS-11","AGHA SANAULLAH DURANI","Independent","52"
"PS-11","AGHA TAIMOUR KHAN","Pakistan Peoples Party Parliamentarians","24249"
"PS-11","AKBAR CHOHAN","Independent","128"
"PS-11","AMEER ALI JATOI","Independent","47"
"PS-11","ASADULLAH KHAN","Awami National Party","127"
"PS-11","DR. AGHA MUSBAH HUSSAIN","Muttahida Qaumi Movement Pakistan","222"
"PS-11","FARAZ SHAIKH","Independent","597"
"PS-11","IFTIKHAR SOOMRO","Pakistan Tehreek-e-Insaf","2756"
"PS-11","IMTIAZ AHMED SHAIKH","Pakistan Muslim League (F)","35010"
"PS-11","JAVAID ALI MITHANI","Independent","228"
"PS-11","MOULANA SADARUDDIN ABRO","Majlis-e-Wahdat-e-Muslimeen Pakistan","281"
"PS-11","MOULVI NEK MOHAMMAD","Jumiat Ulma-e-Islam(Nazryati)","498"
"PS-11","ROSHAN ALI HAKRO","Islami Tehreek Pakistan","118"
"PS-12","ABID HUSSAIN BHAYO","Independent","204"
"PS-12","ABID HUSSAIN JATOI","National Peoples Party","31207"
"PS-12","ALLAH DINO KHAN BHAYO","Pakistan Peoples Party Parliamentarians","32374"
"PS-12","AMANULLAH KHAN PAHORE","Muttahida Qaumi Movement Pakistan","571"
"PS-12","AMEER ALI JATOI","Independent","109"
"PS-12","GHULAM SARWAR ARAIN","Independent","348"
"PS-12","HAJI KHANWAND BUX KHAN PAHORE","Independent","648"
"PS-12","Iftikhar Soomro (Retired)","Pakistan Tehreek-e-Insaf","4"
"PS-12","MOULANA ABDULLAH PAHORE","Jamiat Ulama-e-Islam (F)","5380"
"PS-12","NAEEM AHMED KHAN JATOI","Independent","35"
"PS-12","ZUBAIR AHMED SADHAYO","Independent","47"
"PS-13","Anwar Ali Memon","Muttahida Qaumi Movement Pakistan","112"
"PS-13","Ghulam Muhammad Shahliani","Independent","300"
"PS-13","Kalimullah Kharani","Independent","77"
"PS-13","Mir Ahmed Nawaz Jakhrani","Independent","9569"
"PS-13","Mir Jumo Khan Lashari","Independent","19"
"PS-13","Mir Khalid Nawaz Jakhrani","Independent","90"
"PS-13","Mir Mumtaz Hussain Khan","Pakistan Peoples Party Parliamentarians","20487"
"PS-13","Mir Oranzeb Panhwar","Independent","94"
"PS-13","Muhammad Pariyal","Independent","504"
"PS-13","Saif Ali Domki","Majlis-e-Wahdat-e-Muslimeen Pakistan","111"
"PS-13","Sajad Ali Baloch Buledi","Independent","31"
"PS-13","Sardar Manzoor Ali Panhwar","Pakistan Muslim League (N)","18216"
"PS-13","Sharif Khan Buledi","Pakistan Tehreek-e-Insaf","2478"
"PS-13","Syed Ali Hyder rizvi","Independent","105"
"PS-13","Syed Noor Ahmed Shah Jeelani","Pakistan Sunni Tehreek","431"
"PS-13","Syed Sadullah Shah","Independent","50"
"PS-13","Zulfiqar Ali","Independent","128"
"PS-14","ABDUL AZIZ ABRO","Independent","1690"
"PS-14","ABDUL RAHEEM KHAN","Independent","23"
"PS-14","AHMED ALI KHOSA","Pakistan Peoples Party (Shaheed Bhutto)","804"
"PS-14","AHMED NAWAZ PECHUHO","Muttahida Qaumi Movement Pakistan","1500"
"PS-14","AKHTIAR ALI DOMKI","Independent","963"
"PS-14","Anwar Ali Jakhrani","Independent","61"
"PS-14","GHULAM ALI","Independent","123"
"PS-14","GHULAM MUSTAFA","Independent","241"
"PS-14","HAROON RASHEED KHAN","Independent","23"
"PS-14","KORA KHAN","Independent","27"
"PS-14","MALIK ALTAF HUSSAIN","Independent","39"
"PS-14","MAQSOOD ALI DOMKI","Majlis-e-Wahdat-e-Muslimeen Pakistan","809"
"PS-14","MASHOOQUE ALI","Independent","144"
"PS-14","MIR GULAB JAN MENGAL","Balochistan National Party","91"
"PS-14","MIR RAJA KHAN JAKHRANI","Independent","9900"
"PS-14","MUHAMMAD ASLAM ABRO","Pakistan Muslim League (N)","15757"
"PS-14","NASRULLAH SARKI","Independent","22"
"PS-14","RAFIQUE AHMED SOOMRO","Independent","28"
"PS-14","RAJ KUMAR NAG DEV","Independent","622"
"PS-14","SAIFUDDIN","Pashtoonkhwa Milli Awami Party","297"
"PS-14","SANTOSH KUMAR","Independent","39"
"PS-14","SARDAR DHANI BUX LASHARI","Pakistan Muslim League (F)","4522"
"PS-14","SARDAR MOHAMMAD MUQEEM KHAN KHOSO","Pakistan Peoples Party Parliamentarians","15643"
"PS-14","SHARIF KHAN BULEDI","Pakistan Tehreek-e-Insaf","4996"
"PS-14","SHIR MUHAMMAD SOOMRO","Independent","147"
"PS-14","SUNDAR MAL KARIRA","Independent","256"
"PS-14","SYED ACHHAN SHAH MISTRY","Independent","197"
"PS-14","SYED MUHAMMAD YASEEN ALI SHAH SHIRAZI","Independent","142"
"PS-14","UMED ALI","Pakistan Sunni Tehreek","35"
"PS-14","ZAHEER AHMED JAKHRANI","Independent","30"
"PS-15","Abdul Ghafoor","Independent","352"
"PS-15","Abdul Hafeez Bijarani","Jamaat-e-Islami Pakistan","695"
"PS-15","Altaf Ahmed Bhutto","Independent","32"
"PS-15","Anees ur Rehman","Muttahida Qaumi Movement Pakistan","277"
"PS-15","Anwar Ali","Independent","103"
"PS-15","Atif Khoso","Independent","146"
"PS-15","Dr Suhrab Khan Sarki","Pakistan Peoples Party Parliamentarians","33504"
"PS-15","Eid Muahmmad","Pakistan Peoples Party (Shaheed Bhutto)","501"
"PS-15","Ghulam Rasool","MUTAHIDA DEENI MAHAZ","986"
"PS-15","Imdad Ali Khan Sarki","Independent","317"
"PS-15","Mir Hassan Khoso","Independent","192"
"PS-15","Muhammad Imran","Pakistan Tehreek-e-Insaf","81"
"PS-15","Muhammad Khan khoso","Independent","29"
"PS-15","Saleem Khan","Independent","65"
"PS-15","Sardar Zulfiqar Ali Khan","Pakistan Muslim League (F)","27159"
"PS-15","Sikandar Ali Banglani","Independent","363"
"PS-15","Waheed Murad Sarki","Independent","92"
"PS-15","Zahid Ali Shah","Pakistan Falah Party","42"
"PS-15","Zohiab Zulfiqar Sarki","Independent","62"
"PS-16","Ahmed Nawaz Rind","Independent","91"
"PS-16","Asghar Ali Khan Bijarani","Independent","13"
"PS-16","Dil Murad Dahani","Sindh Taraqi Passand Party (STP)","723"
"PS-16","Faique Ali","Independent","185"
"PS-16","Ghazain shfique Khoso","Independent","33"
"PS-16","Hafeezullah","Awami National Party","22"
"PS-16","Hafiz Nasrullah","Jamaat-e-Islami Pakistan","247"
"PS-16","Mir Fiaz Ahmed","Independent","19"
"PS-16","Mir Hazar Khan Bijarani","Pakistan Peoples Party Parliamentarians","25150"
"PS-16","Mir Jahangir Khan Banglani","Jamiat Ulama-e-Islam (F)","15044"
"PS-16","Muhammad Khan Khoso","Independent","11"
"PS-16","Munir Ahmed","Pakistan Tehreek-e-Insaf","181"
"PS-16","Saleem Khan Khoso","Independent","46"
"PS-16","Sardar Ali Akbar Bangwar","Independent","2596"
"PS-16","Sikander Ali Banglani","Independent","115"
"PS-16","Tahir Hussain Khoso","Independent","32"
"PS-16","Zafar Ali","Independent","249"
"PS-17","Adab Hussain Mazari","Pakistan Tehreek-e-Insaf","268"
"PS-17","Barkatullah Bhutto","Independent","27"
"PS-17","Comerade Gul Muhammad Khan Jakhrani","Independent","759"
"PS-17","Darya Khan","All Pakistan Muslim League","66"
"PS-17","Doctor Aftab Ali","Independent","13"
"PS-17","Ghulam Asghar Khan Chachar","Independent","5236"
"PS-17","Ghulam Yaseen Malik","Awami National Party","70"
"PS-17","Gulzar Ahmed Bhayo","Muttahida Qaumi Movement Pakistan","73"
"PS-17","Melao Khan Jageerani","Sindh Taraqi Passand Party (STP)","79"
"PS-17","Mir Ghulam Rashid Khan","Independent","311"
"PS-17","Mir Iqbal Khan Sundrani","Independent","10"
"PS-17","Mir Nasrullah Solangi Advocate","Independent","294"
"PS-17","Muhammad Ishaque","MustaqbIl Pakistan","65"
"PS-17","Munawar Bhutto","Pakistan Peoples Party (Shaheed Bhutto)","398"
"PS-17","Raja Ghous Bux Bijarani","Jamiat Ulama-e-Islam (F)","18850"
"PS-17","Sardar Ghulam Abid Khan","Pakistan Peoples Party Parliamentarians","20530"
"PS-17","Sardar Mir Hakim Ali Khan Sundrani","Independent","16"
"PS-18","Abdul Hafeez","Independent","77"
"PS-18","Abdul Rauf Khoso","Independent","1564"
"PS-18","Aijaz Ali Solangi","Independent","2712"
"PS-18","Doctor Iqrar Ali Jakhrani","Pakistan Muslim League (F)","3266"
"PS-18","Farooq Ahmed Khan Domki","Independent","119"
"PS-18","Haji Abdul Rauf Khan Khosa","Pakistan Peoples Party Parliamentarians","25933"
"PS-18","Illahi Bux Malik","Qomi Awami Tehreek","9"
"PS-18","Israr Ahmed Khan","Independent","12"
"PS-18","Jalaluddin Mazari","Independent","4"
"PS-18","Mir Ghalib Hussain Khan Domki","Independent","16073"
"PS-18","Muhammad Hanif","Independent","18"
"PS-18","Muhammad Mureed Mazari","Pakistan Falah Party","7"
"PS-18","Mumtaz Ali Domki","Independent","7"
"PS-18","Nazir Hussain Soomro","All Pakistan Muslim League","10"
"PS-18","Rahib Ali Chachar","Muttahida Qaumi Movement Pakistan","110"
"PS-18","Shah Ali Khan alias Shehak","Independent","113"
"PS-18","Syed Zahid Hussain Shah","Awami National Party","16"
"PS-19","Abdul Qadeer Memon","Independent","15"
"PS-19","Advocate Haji Khan MS Mashori","Independent","16"
"PS-19","Akmal Hussain","Pakistan Tehreek-e-Insaf","161"
"PS-19","Asif Aman Khanzada","Independent","10"
"PS-19","Aziz Ahmed Behon","Independent","17"
"PS-19","Ghulam Rasool Khan Jatoi","National Peoples Party","38167"
"PS-19","Haji Khan Bhatti","Independent","19"
"PS-19","Khan Mohammad Rajput","Independent","2"
"PS-19","Mohammad Usman","Independent","427"
"PS-19","Mumtaz Ali","Pakistan Peoples Party Parliamentarians","28154"
"PS-19","Mumtaz Ali Solangi","Independent","66"
"PS-19","Nisar Ahmed Mubejo","Independent","9"
"PS-19","Pir Kamal Mazhar","Muttahida Qaumi Movement Pakistan","1007"
"PS-19","Pir Saad Sikandar","Independent","19"
"PS-19","Riaz Ahmed Goraho","Independent","34"
"PS-19","Sarfarz Ahmed","Independent","36"
"PS-19","Sayed Sadaruddin Shah","Independent","3"
"PS-19","Sayed Zuhaib Ali Shah","Independent","4"
"PS-19","Sikander Ali Rind","Independent","32"
"PS-19","Zulfiqar Ali","Millat Party","0"
"PS-19","ZULIFQAR ALI CHANDIO","Independent","1330"
"PS-20","Abdul Jabbar Memon","Pakistan Sunni Tehreek","2"
"PS-20","Abdul Sattar Luhrani","Independent","1"
"PS-20","Allah Warrayo Kalo","Independent","181"
"PS-20","Asghar Ali Shah","Independent","132"
"PS-20","Ghulam Ali Shah alias Anwar Shah","Independent","467"
"PS-20","Ghulam Mustafa","Independent","351"
"PS-20","Khalid Hussain","Independent","2"
"PS-20","Nisar Ali","Pakistan Peoples Party (Shaheed Bhutto)","329"
"PS-20","Pir Syed Ashique Muhuddin Shah","Independent","2"
"PS-20","Rafique Ahmed Abbasi","Independent","289"
"PS-20","Rana Mursleen","All Pakistan Muslim League","28"
